sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"Connect","5",,"BodyMass","kg",2020-11-28 22:35:38 +0100,2020-11-09 00:00:00 +0100,2020-11-09 00:00:00 +0100,105
