sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-19 11:37:04 +0100,2020-09-19 11:25:50 +0100,2020-09-19 11:26:22 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-19 11:37:04 +0100,2020-09-19 11:26:39 +0100,2020-09-19 11:27:06 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-19 11:37:04 +0100,2020-09-19 11:27:32 +0100,2020-09-19 11:28:48 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-19 11:37:04 +0100,2020-09-19 11:29:09 +0100,2020-09-19 11:29:39 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-19 18:23:10 +0100,2020-09-19 18:01:46 +0100,2020-09-19 18:02:16 +0100,0.4
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-20 13:09:01 +0100,2020-09-20 12:56:37 +0100,2020-09-20 13:01:27 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-20 13:12:12 +0100,2020-09-20 13:01:37 +0100,2020-09-20 13:03:01 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-20 13:12:12 +0100,2020-09-20 13:03:14 +0100,2020-09-20 13:04:21 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-20 13:12:12 +0100,2020-09-20 13:07:01 +0100,2020-09-20 13:07:19 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-20 16:48:55 +0100,2020-09-20 16:26:45 +0100,2020-09-20 16:28:23 +0100,0.01
